station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170724,51.98,59,,6.487126,170,19.01399,0,0,0
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170728,53.06,60.98,,7.381902,170,25.053728,0,0,0
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170808,55.04,60.98,,6.263432,170,14.987498,0,0,0
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170813,55.94,62.96,,5.144962,170,21.027236,0,0,0
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170824,51.08,62.96,,6.263432,170,23.040482,0,0,0
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170913,50,60.98,,7.605596,170,25.053728,0,0,0
CRESCENT CITY MCNAMARA AP,CA,41.7803,-124.2367,17.1,20170917,51.08,62.96,,5.816044,170,16.105968,0,0,0.20866153
HANFORD MUNI AP,CA,36.3189,-119.6289,75.9,20170112,42.98,55.04,,6.487126,170,14.987498,0,0,0.42126007
HANFORD MUNI AP,CA,36.3189,-119.6289,75.9,20170131,37.04,64.04,,1.11847,170,6.039738,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170122,37.94,53.96,,11.408394,170,44.067718,0,0,1.181103
RAMONA AP,CA,33.0375,-116.9158,424.6,20170610,53.96,73.94,,6.039738,170,19.908766,0,0,0
RAMONA AP,CA,33.0375,-116.9158,424.6,20170611,51.98,69.98,,7.605596,170,19.908766,0,0,0
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170105,53.06,60.98,,3.802798,170,17.000744,0,0,0.25984266
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170131,39.02,71.06,,2.23694,170,23.935258,0,0,0
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170523,60.08,73.04,,4.697574,170,21.922012,0,0,0
OCEANSIDE MUNI AP,CA,33.2194,-117.3494,8.5,20170609,57.92,71.96,,5.59235,170,21.922012,0,0,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170112,42.98,69.08,,12.750558,170,27.96175,,,0.01968505
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170122,44.96,64.04,,12.30317,170,38.922756,,,0.85039416
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170130,32,82.94,,3.131716,170,10.961006,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170216,,,,11.1847,170,34.001488,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170219,,,,7.605596,170,33.106712,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170225,27.14,57.92,,4.47388,170,19.01399,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170304,37.94,71.06,,14.763804,170,38.02798,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170313,42.98,87.98,,4.697574,170,23.040482,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170320,57.02,80.06,,14.316416,170,36.90951,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170406,48.92,82.94,,12.526864,170,34.001488,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170407,59,78.98,,20.356154,170,40.936002,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170421,44.96,82.94,,4.921268,170,12.974252,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170514,46.04,78.98,,11.408394,170,38.02798,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170620,75.02,113,,9.618842,170,29.974996,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170621,75.92,111.02,,8.052984,170,25.948504,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170702,71.96,102.02,,11.1847,170,25.053728,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170722,71.06,107.06,,6.487126,170,17.000744,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170815,66.92,98.06,,8.94776,170,29.08022,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170820,68,100.94,,6.934514,170,27.96175,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170827,71.06,109.04,,5.144962,170,21.027236,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170907,64.94,100.04,,8.052984,170,27.96175,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170105,53.06,60.08,,5.144962,170,16.105968,,,0.14173236
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170111,51.98,59,,7.381902,170,21.027236,,,0.0393701
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170115,51.08,60.98,,6.263432,170,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170120,51.08,59,,16.553356,170,52.120702,,,0.05118113
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170207,57.92,66.02,,7.82929,170,21.922012,,,0.14173236
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170531,60.08,64.94,,6.934514,170,17.000744,,,0
LOS ANGELES DWTN USC CAMPUS,CA,34.0511,-118.2353,70.1,20170114,46.94,71.96,,0.671082,170,10.06623,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170124,37.94,59,,3.35541,170,10.961006,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170206,51.98,69.08,,2.684328,170,14.987498,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170511,62.06,91.94,,4.026492,170,19.908766,0,0,0
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170101,42.08,59,,4.697574,170,19.01399,0,0,0.03149608
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170105,53.96,64.04,,6.71082,170,17.000744,0,0,0.29921276
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170112,53.06,59,,5.368656,170,23.040482,0,0,0.48818924
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170217,53.06,60.08,,11.408394,170,48.988986,0,0,1.57874101
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170507,51.08,64.04,,8.276678,170,23.040482,0,0,0.07086618
SANTA ANA JOHN WAYNE AP,CA,33.68,-117.8664,16.5,20170824,66.02,75.02,,6.487126,170,18.119214,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170221,53.06,68,60.08,10.289924,170,23.935258,0,0,0.05905515
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170304,44.96,69.08,56.12,3.802798,170,14.987498,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170102,35.06,51.08,,9.618842,170,25.053728,0,0,0.11023628
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170104,46.94,53.06,,11.408394,170,40.936002,0,0,0.40944904
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170107,39.02,57.02,,6.934514,170,23.040482,,0,0.92126034
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170114,33.08,50,,3.802798,170,14.092722,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170118,42.08,50,,16.105968,170,57.04197,0,0,0.74015788
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170119,46.04,57.02,,13.42164,170,29.974996,0,0,0.25196864
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170122,44.06,55.04,,17.000744,170,50.107456,0,0,0.29133874
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170123,41,51.98,,8.94776,170,21.922012,0,0,0.05118113
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170203,55.04,60.98,,18.119214,170,42.949248,0,0,0.44094512
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170207,53.06,62.96,,20.13246,170,48.09421,0,0,0.44881914
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170219,46.94,55.04,,15.211192,170,31.988242,,0,0.16141741
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170226,33.08,57.92,,8.94776,170,27.96175,,0,0.01181103
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170315,50,71.96,,7.158208,170,21.027236,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170505,53.96,82.94,,10.513618,170,25.053728,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170510,53.06,75.02,,16.105968,170,29.974996,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170526,53.06,75.92,,9.842536,170,19.908766,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170527,53.96,82.04,,7.381902,170,14.987498,,,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170609,55.94,80.06,,9.618842,170,25.948504,0,0,0.01181103
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170624,66.92,100.94,,6.487126,170,23.040482,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170627,57.92,91.94,,8.276678,170,19.01399,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170630,60.08,96.08,,7.82929,170,27.066974,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170717,68,102.92,,8.052984,170,19.01399,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170718,64.04,95,,10.961006,170,23.935258,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170805,69.98,96.08,,7.82929,170,18.119214,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170829,66.02,105.08,,7.381902,170,18.119214,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170904,71.96,100.04,,7.605596,170,23.935258,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170911,66.92,100.04,,5.368656,170,21.027236,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170104,55.04,60.98,,9.171454,170,23.935258,0,0,2.31889889
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170122,44.06,55.94,,10.961006,170,29.974996,,0,1.18897702
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170205,46.04,57.92,,7.158208,170,21.922012,,0,0.37007894
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170220,51.98,60.98,,13.197946,170,35.119958,0,0,0.20866153
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170608,46.04,80.06,,7.82929,170,25.948504,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170722,53.06,102.02,,4.47388,170,19.908766,0,0,0
PASO ROBLES MUNI AP,CA,35.6697,-120.6283,246.9,20170911,66.92,93.02,,7.605596,170,27.066974,0,0,0.01181103
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170101,39.92,46.94,,8.724066,170,21.922012,,,0.05905515
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170104,46.94,53.96,,10.737312,170,40.936002,,,0.05905515
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170108,42.98,60.98,,19.01399,170,42.054472,,,1.61811111
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170109,51.08,57.92,,13.645334,170,25.948504,,,0.37007894
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170116,30.2,50,,5.368656,170,18.119214,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170119,46.94,57.02,,14.54011,170,29.08022,,,0.11023628
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170123,42.98,51.98,,10.513618,170,23.935258,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170206,51.98,57.92,,18.790296,170,36.014734,,,1.03937064
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170218,50,59,,10.513618,170,31.093466,,,0.46063017
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170226,33.08,57.92,,8.94776,170,29.08022,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170304,48.02,60.98,,17.000744,170,40.041226,,,0.20078751
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170305,41,53.06,,11.408394,170,27.066974,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170306,42.08,55.94,,16.553356,170,33.106712,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170314,48.92,78.08,,4.026492,170,12.974252,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170318,55.04,69.08,,6.934514,170,23.040482,,,0.01968505
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170320,55.04,64.94,,9.842536,170,27.96175,,,0.38188997
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170323,39.92,62.96,,6.487126,170,18.119214,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170413,46.94,60.98,,10.06623,170,29.08022,,,0.31102379
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170418,53.06,69.98,,6.71082,170,14.987498,,,0.0393701
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170423,51.08,71.96,,8.500372,170,23.935258,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170424,53.06,68,,14.763804,170,31.988242,,,0.05905515
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170516,55.04,68,,14.763804,170,29.08022,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170527,55.04,82.04,,5.816044,170,17.000744,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170530,59,84.92,,10.06623,170,21.922012,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170603,64.94,89.96,,4.697574,170,14.987498,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170625,69.98,98.96,,8.94776,170,19.908766,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170626,62.06,91.04,,10.06623,170,23.040482,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170702,69.98,98.06,,5.816044,170,16.105968,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170718,68,96.08,,9.618842,170,25.948504,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170803,73.94,105.08,,6.039738,170,27.066974,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170814,64.94,87.98,,8.276678,170,21.922012,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170815,60.98,87.98,,6.039738,170,14.987498,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170819,69.98,96.98,,4.250186,170,17.000744,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170821,64.94,89.06,,6.71082,170,19.908766,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170904,75.92,102.02,,7.381902,170,27.96175,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170906,71.96,96.08,,5.59235,170,14.987498,,,0
OROVILLE MUNI AP,CA,39.49,-121.6183,57.9,20170907,68,82.94,,10.289924,170,25.948504,,,0
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170102,39.92,48.92,,10.961006,170,21.922012,,,0.31102379
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170209,55.94,62.96,,11.855782,170,29.974996,,,0.38188997
SACRAMENTO METRO AP,CA,38.6956,-121.5897,7,20170215,44.06,60.98,,4.921268,170,14.987498,,,0
